gene_id	score
EIF4H	-5.95672354185876e-05
LIMK1	2.786142049552260000e-04
SLC1A1	-9.458136448732810000e-04
LHX2	-3.20897502392023000e-03
FKTN	1.199364383394450000e-04
FSD1L	-4.436413963370320000e-04
CNTNAP3	7.686439714553760000e-04
SPIN1	1.498797815736860000e-04
NMRK1	-6.374630853711610000e-04
TMEM245	-1.411321192664550000e-04
PRUNE2	1.18531323969688000e-03
MEGF9	-2.02169473624627000e-03
TRIM14	2.46645575355537000e-03
CORO2A	8.178765524599550000e-04
TGFBR1	-6.904238486072640000e-04
SEC61B	-3.10993698588190000e-04
C5	-2.94977188091644000e-03
OGN	-1.81668167368508000e-03
TLE4	-3.739165764679070000e-04
PTGR1	-1.75737520422735000e-03
SUSD1	-8.977465086896880000e-04
AMBP	2.58586071106631000e-03
AKNA	9.924157736881090000e-04
DNM1	-1.60092018274210000e-04
ENG	2.171698469977640000e-04
AK1	-4.583562570300390000e-04
CDC37L1	7.363460460197640000e-04
RLN2	1.91032625804396000e-03
PLGRKT	3.77610345655435e-05
TBC1D13	-2.234414452388970000e-04
RIC1	-2.278445053598190000e-04
KDM4C	2.992482175678470000e-04
DOCK8	-1.22592449821697000e-03
KANK1	-7.15240919648502e-06
ELAVL2	9.722108031117330000e-04
NCS1	-3.471545013613060000e-04
TESK1	-6.430526746959950000e-04
FUBP3	1.111584286692750000e-04
TYRP1	-4.82224349217749000e-03
CREB3	-6.970559235782680000e-04
RGP1	-2.726244165151880000e-04
MPDZ	-1.438989714576220000e-04
DDX58	1.02890866353339000e-03
EDF1	-3.158604631463820000e-04
PIP5K1B	6.13669883552586e-05
GLIS3	-3.51915709195206000e-03
BAG1	3.352305586848560000e-04
RAPGEF1	1.595510750713040000e-04
NPDC1	-5.029686529124780000e-04
APBA1	-1.29742506990269000e-03
SETX	2.663175082208350000e-04
SH3GL2	1.78874077208493000e-03
PTGDS	-1.68048494846186000e-03
ABCA2	-1.02344517654435000e-03
SHB	-1.18586942620022000e-03
UBE2R2	-4.379969830178330000e-04
ABHD17B	7.689123641777730000e-04
EXOSC3	8.505838681732840000e-04
ZFAND5	3.341304376567650000e-04
DVL1	2.31806610398632e-05
PDLIM1	-6.255059737457790000e-04
CCNJ	5.776926131210790000e-04
GATA3	-6.0188072657817000e-03
ATRNL1	1.165666935752950000e-04
HPS1	2.881531450648580000e-04
PHYH	5.003999283227010000e-04
RASSF4	9.15981395092943e-05
DNMBP	3.991926280727240000e-04
RAB11FIP2	-1.263001170751560000e-04
CXCL12	2.19555098080249000e-03
ERLIN1	1.403862366778270000e-04
EIF3A	4.975591617463170000e-04
TRDMT1	1.11202558401036000e-03
DDX50	-8.3924831806891e-05
MAPK8	-5.42162473649063e-05
SEC23IP	3.506478660396940000e-04
ATE1	2.514077733408590000e-04
NSMCE4A	3.579875864781510000e-04
PLEKHA1	-4.44697560058902e-05
PALD1	1.44816976689501000e-03
UNC5B	1.12770813698303000e-03
CDH23	2.269800900658150000e-04
VSIR	-1.9775160630212000e-03
SPOCK2	-7.236554632660010000e-04
MICU1	-1.844191823187880000e-04
PPP3CB	-2.785267975722430000e-04
CCSER2	-1.995225395617510000e-04
BMPR1A	6.675221989719790000e-04
MINPP1	6.32564206957731e-05
ACTA2	-3.14325410719299000e-03
LIPA	6.999336586966820000e-04
TWNK	1.30723732111974000e-03
LZTS2	-2.21381296474128e-05
SFXN3	-2.1703066294656000e-03
KAZALD1	-2.38974301148459000e-03
FBXW4	-1.230457685946780000e-04
FGF8	-2.40309190381745000e-03
NPM3	6.952920698529080000e-04
TNKS2	5.157356399002490000e-04
GBF1	-6.998708774206150000e-04
ARHGAP21	-5.35594951914050000e-04
FBXL15	4.149422132054510000e-04
CUEDC2	-5.063871369034910000e-04
SUFU	-5.362020567595020000e-04
ANKRD26	-7.82298534991358e-05
ACBD5	-1.923995059613220000e-04
LHPP	1.04488830403685000e-03
LARP4B	-1.182537887722330000e-04
GTPBP4	5.614756162996430000e-04
EDRF1	4.221159642361130000e-04
BCCIP	7.817865981742060000e-04
MTPAP	9.04164345332290000e-04
SH3PXD2A	-2.146493117508720000e-04
PITRM1	-3.781218660523710000e-04
STN 1.00	-1.824386902961930000e-04
MAP3K8	-6.602637490565780000e-04
DKK 1.00	-5.4249869944972000e-03
EBF3	-3.27623675381122000e-03
GLRX3	2.980902226043990000e-04
SORCS1	-1.87467860555609000e-03
FAM208B	4.665168873502680000e-04
XPNPEP1	-4.167145041655060000e-04
SMC3	6.165390607823870000e-04
SHOC2	-2.358184053865070000e-04
TFAM	7.947906467653210000e-04
CCDC6	1.36929082238331000e-03
CUL2	1.485256329900730000e-04
CCNY	-2.697595543159450000e-04
UBE2S	4.261699204714930000e-04
RPL28	-3.237574341964590000e-04
ZMIZ1	-1.30703431312297000e-03
DNAJC12	1.02429481220982000e-03
PPIF	3.448060647770790000e-04
PBLD	-5.153889502058110000e-04
TSPAN14	-9.694601044359180000e-04
LGI1	-3.02849425783265000e-03
TBC1D12	-1.41960035984173000e-03
KRT23	-5.95773949597028000e-03
NUFIP2	5.241368253238460000e-04
GIT1	3.712877181079570000e-04
RPL19	-2.786288651333640000e-04
FBXL20	-1.287489938138980000e-04
RUNDC3A	9.851319452323840000e-04
UBTF	5.4473898802370000e-04
PSMD3	2.577180704730350000e-04
CASC3	4.45831699476830000e-04
RAPGEFL1	7.941835056635720000e-04
RGS9	-2.13004488989570000e-04
WNT3	-3.12840572253969000e-03
RAD51C	2.54205941878130000e-04
SEPT4	1.61820866117579000e-03
MTMR4	1.45398563053540000e-04
TRIM37	9.578309777886060000e-04
DHX40	-4.36821223945413e-05
TUBD1	4.843011397576020000e-04
KPNB1	5.342918589899690000e-04
GOSR2	-2.787481031708530000e-04
PNPO	2.568282419784850000e-04
RPS6KB1	-4.07281312396982e-05
TRIM16L	3.62540337757867e-05
CDK5RAP3	-4.46152111051720000e-04
CBX1	-3.54199794531806e-05
RECQL5	5.10434739050546e-05
PIGL	-1.981570810595730000e-04
GALK1	-9.77932817353885e-05
INTS2	6.467302222252690000e-04
CAMTA2	-1.0492642079036000e-03
MED13	1.282763311206720000e-04
HOXB6	-4.14890221446371000e-03
ENO3	-1.13094294404558000e-03
PFN1	7.3973954082148e-05
RNF167	3.375873147220850000e-04
SLC25A11	2.48045647714741e-05
RASD1	-8.783402930387080000e-04
RAI1	-3.64370676990463000e-03
NUP88	7.770039359248950000e-04
C1QBP	1.17157343548216000e-03
BLMH	3.00030520788274e-05
CPD	-5.3767853443960000e-04
GOSR1	-4.95671782550454e-06
CCDC47	4.685796827075680000e-04
MED31	-1.887656539043330000e-04
DRG2	2.336184359251180000e-04
FTSJ3	6.721405256698090000e-04
AKAP10	-3.7018111450515e-05
SMARCD2	3.761190722760420000e-04
SYNGR2	2.4965871645709e-05
B9D1	-3.772003958124590000e-04
UTP6	6.275334381043110000e-04
DDX5	-3.200108350391530000e-04
C17orf75	3.60374294638290000e-04
CYTH1	-6.23775550340280000e-04
PSMD11	6.458927012111770000e-04
LGALS3BP	-9.30936099347927e-05
CCL2	-4.13303608627375000e-03
PEX12	-2.375191714442980000e-04
DHX58	4.37254669998581000e-03
KAT2A	-1.36682905032702e-05
RAB5C	-4.089930561053450000e-04
NAGLU	2.054894419224640000e-04
HSD17B1	-1.796603152546980000e-04
MLX	1.136375004406220000e-04
CNTNAP1	-6.07948471953740000e-04
EZH1	1.17748051417542e-05
PPP1R9B	-1.07779705834791000e-03
COL1A1	-2.53994061513104000e-03
PTGES3L-AARSD1	-2.350865646569250000e-04
MRPL27	3.538291242725850000e-04
VAT1	-3.07359049667740000e-04
LRRC59	-6.34641077989576e-05
RND2	9.168361260941890000e-04
HDAC5	-2.783007186377060000e-04
LUC7L3	-3.763170018980850000e-04
MPP2	1.08850177383008000e-03
SMURF2	-2.021360651299340000e-04
DUSP3	-8.913283492281040000e-04
EFTUD2	4.81055708198230000e-04
PRKAR1A	-7.113314874035730000e-04
EFNB3	-1.01261698836522000e-03
FAM20A	-4.775136888918030000e-04
YWHAE	-1.283384020232650000e-04
MMD	-1.687536762681440000e-04
RANGRF	2.076085000846130000e-04
DPH1	-3.152572475232640000e-04
MAP2K6	9.132051303408250000e-04
DHRS7B	-9.63135457065583e-05
WSB1	-1.25672387005894000e-03
SLC9A3R1	-8.921856800579750000e-04
NAT9	3.72526199190986e-05
TMEM104	4.189121761862040000e-04
VTN	-6.17186752731384000e-03
TNFAIP1	-1.9033357320703000e-03
IFT20	-7.260193248740510000e-04
TMEM97	7.840751325577410000e-04
CDR2L	3.588418401664920000e-04
PMP22	-2.00242217149554000e-03
UNC119	-5.72219838296052e-05
ALDOC	1.43562622508194000e-03
SUPT6H	2.13142469056945e-05
RAB34	2.217851300547370000e-04
PHF12	2.466564372184880000e-04
TMEM33	6.611284757544880000e-04
SLAIN2	-2.406328866719830000e-04
OCIAD1	1.160691534012430000e-04
DCUN1D4	2.009284238193520000e-04
USP46	2.04736857692140000e-04
SULT1E1	-3.12389653203013000e-03
CHIC2	-5.220259775330830000e-04
NMU	1.08521078241329000e-03
KIAA1211	-4.916096085643490000e-04
LAMTOR3	-3.86211000041260000e-04
NFKB1	-5.635894413254110000e-04
MANBA	1.121098555126290000e-04
UBE2D3	7.00231460695538e-05
MAPK10	-1.8760871008486000e-03
ELF2	1.90980243000006e-05
NDUFC1	1.542653558312530000e-04
TBC1D9	-3.28175432219424000e-03
ZNF330	-6.39070113220179e-06
GAB1	-3.475506365909210000e-04
KLHL2	1.974662146096570000e-04
CPE	-3.53023254890067000e-03
RPL34	-4.127064548067290000e-04
WFS1	2.373504085326390000e-04
GRPEL1	7.190425084229910000e-04
GAR1	4.967998632423820000e-04
FRG1	-2.394225828069950000e-04
CLCN3	-6.758218105753910000e-04
AADAT	-9.286780616223710000e-04
GALNT7	9.526378726848950000e-04
DHX15	6.293506114784490000e-04
SOD3	3.961749926897080000e-04
SEPSECS	-1.405667101205250000e-04
CPZ	-9.255334761627160000e-04
TRIM2	6.800435929872770000e-04
FBXW7	-1.980504927847230000e-04
NEIL3	9.460003596817250000e-04
TBC1D19	-1.27381846320364000e-03
NSD2	2.75444553530832e-05
SH3D19	3.525567165997340000e-04
STIM2	1.21937261704095e-05
MFSD10	2.622639528711070000e-04
GLRB	-1.17438764959142000e-03
BST1	-2.870804350283550000e-04
RAPGEF2	-2.949705567498190000e-04
SNX25	-2.433627037676860000e-04
UFSP2	2.664179122879060000e-04
KLF3	-8.466738615471550000e-04
KLHL5	-8.740251219749130000e-04
FAM149A	9.974407350959540000e-04
NCAPG	7.214638965679680000e-04
UGDH	-2.276100545653060000e-04
PPARGC1A	-5.374653873740630000e-04
DDX25	2.15564793992594000e-03
CRYAB	2.623595602109060000e-04
HTATIP2	1.33854304166733000e-03
CTSC	1.69835367815553000e-03
CCDC34	6.149950391472840000e-04
ZBTB16	-4.63682275814597000e-03
ELP4	3.4149669670340000e-04
ZPR1	4.809435587664580000e-04
MTCH2	6.412760813548890000e-04
FNBP4	-3.382084052675310000e-04
SC5D	8.758049597742030000e-04
B3GAT1	1.15644944364681000e-03
HSPA8	1.216680472930750000e-04
P2RX3	-4.674323761044890000e-04
VWA5A	-2.992787053849190000e-04
DNAJC4	-7.914743698895040000e-04
SIAE	-8.139511609771810000e-04
SNX15	-1.2782334297215e-05
DTX4	-8.941487605774040000e-04
ATG2A	3.979177612453480000e-04
EHD1	-7.864566861722270000e-04
OSBP	4.513691767199e-05
UNC93B1	7.224527646927140000e-04
PUS3	9.047109288445990000e-04
DCPS	7.472144100535180000e-04
KMT5B	6.14861705967684e-05
FOXRED1	5.023375006178330000e-04
PPP6R3	4.277463922923990000e-04
NRXN2	1.52828771340226000e-03
ST3GAL4	9.43634889414421e-05
CPT1A	-8.99904656699498e-05
CCND1	-2.949956396073970000e-04
CCDC86	1.25908908961092000e-03
PRPF19	3.535468206166620000e-04
TMEM109	-6.597256205328820000e-04
CCKBR	-1.15324031635634000e-03
HPX	-1.83176649056896000e-03
TRIM3	-3.236082419581890000e-04
CHORDC1	6.642342705454210000e-04
FOLR1	-2.78410548107472000e-03
ANAPC15	3.769266583584420000e-04
PANX1	8.491681927720430000e-04
ARHGEF17	-2.15418835471863000e-03
APOA4	-6.289192699056000e-03
APOC3	-3.26563098347184000e-03
CEP164	-4.91845593241690000e-04
RNF141	-1.66453265101003e-05
EIF4G2	-6.275076008440290000e-04
GALNT18	-1.7305254999662e-05
BIRC2	-6.404370235495990000e-04
UBE4A	1.473728529980730000e-04
DDX6	4.727395883675620000e-04
CBL	9.592502848402680000e-04
NECTIN1	1.81947422201795000e-03
HIPK3	-7.162899581721250000e-04
FBXO3	2.12483277079790000e-04
PDHX	2.562788679526880000e-04
COMMD9	-1.91764102804723e-05
SLC15A3	2.53242269605871000e-03
ACCS	-1.160381324757120000e-04
MDK	-1.60202260425412000e-03
AMBRA1	6.56120017573612e-05
MADD	3.767669346145010000e-04
PTPMT1	9.5729909022895e-05
NAA40	-6.25345377338521e-05
CARS	7.330484826913380000e-04
SLC22A18	-9.357421784651490000e-04
CD81	-6.698241216399790000e-04
SLC35F2	6.391483200494740000e-04
SOX6	-3.03112948346657000e-03
C11orf58	-8.1974545208277e-05
PITPNM1	-5.487338713233380000e-04
RPS13	-1.146589842002110000e-04
AIP	-8.340317789571140000e-04
NUP98	4.51082932109280000e-04
NDUFS8	1.48933779261106e-05
TCIRG1	-8.260280146550280000e-04
CHKA	6.462834628918250000e-04
HPS5	4.332290860489350000e-04
GTF2H1	1.535926931200860000e-04
POU2AF1	-6.257233498772650000e-04
PTPN5	4.097430321595780000e-04
VWF	-2.08471823245657000e-03
PSMD9	-6.095862490673140000e-04
PPFIBP1	-1.19161967245924000e-03
PRPF40B	3.317340167433080000e-04
PRDM4	-3.302545074198940000e-04
COQ5	-1.872116477024930000e-04
CORO1C	-6.077066848661850000e-04
ASIC1	-1.07186763649493000e-03
CAPRIN2	8.376074150697060000e-04
TSPAN11	5.368249422731160000e-04
KCTD10	-2.61528733406661e-05
SLC11A2	-8.70369023816094e-05
MLEC	1.958808349924930000e-04
MVK	2.811422276915540000e-04
CSRNP2	-3.822005267881710000e-04
CAMKK2	-3.540058985830980000e-04
IL23A	3.918210674317580000e-04
ATP5F1B	2.1018715490480000e-04
PTGES3	6.010538765477830000e-04
SYT10	-4.576455815196430000e-04
BCL7A	-7.086634370418960000e-04
RSRC2	-7.418305288075e-05
LIN7A	4.68553599002929e-05
KRT18	-1.83285751520214000e-03
ACSS3	-8.50061711790674e-05
TNS2	-1.03091572248854000e-03
GLI1	3.12842249356854000e-03
PPM1H	1.05518149059197000e-03
METAP2	2.712000162193650000e-04
LTA4H	7.097202162209210000e-04
ELK3	-1.65735573327539000e-03
WNT5B	-2.75738365837586000e-03
MAGOHB	5.955253068826640000e-04
TRPV4	-3.404960216941330000e-04
ITFG2	2.048422500285040000e-04
FOXM1	9.020757561063880000e-04
PRR4	-5.322681574634930000e-04
PARP11	-6.078400328103480000e-04
ARPC3	-6.912337950786320000e-04
GPN3	7.139915083585050000e-04
VPS29	-1.668815994724310000e-04
RAD51AP1	9.466358962523760000e-04
CUX2	4.182416584632920000e-04
SH2B3	1.32092045262931000e-03
MANSC1	1.685489953867470000e-04
DUSP16	1.28268478539509000e-03
CREBL2	7.60454561149648e-05
ACAD10	9.61000192827483e-05
ALDH2	-7.815083644099530000e-04
CDKN1B	-6.633990092809340000e-04
NAA25	1.06695158473872000e-03
SCNN1A	3.01994900672231000e-03
LTBR	1.0634067688979000e-03
OGFOD2	-6.42789336659808e-05
CDK2AP1	5.616870113851760000e-04
MGP	-4.00480743079237000e-03
ARHGDIB	-2.56069495948759000e-03
GTF2H3	-2.05092269017291e-05
EIF2B1	2.438086140312150000e-04
DDX55	6.168516824095620000e-04
SLC38A1	1.2412323898213000e-03
C12orf49	-4.395722378755670000e-04
FZD10	-1.2398378568184000e-03
RFC5	6.950642945638330000e-04
STX2	-2.78913406606462e-05
ADGRD1	-2.29502362207961000e-03
COPZ1	-6.614409711881310000e-04
CAND1	1.85951220629910000e-04
RAB5B	-8.592751937977460000e-04
MDM1	-3.48167601629840000e-04
NUP107	5.997052319460610000e-04
CNOT2	1.41434977449171e-05
TIMELESS	8.68737060751610000e-04
CPSF6	3.898769009367260000e-04
KRR1	3.790246523906860000e-04
MRPL51	3.006467623968180000e-04
GAPDH	1.774709777726170000e-04
NOP2	8.693958216689790000e-04
CHD4	-2.958378121305340000e-04
UHRF1BP1L	4.524099969136470000e-04
COPS7A	1.328040478054660000e-04
ING4	-7.435360658099110000e-04
GNB3	-3.015760462744560000e-04
CDCA3	5.12141592832550000e-04
CHPT1	3.845247320062470000e-04
USP5	2.062669258941070000e-04
TPI1	6.38884350774016e-05
GNPTAB	1.27477166682439000e-03
SPSB2	3.702221581336170000e-04
ENO2	3.630640502962430000e-04
ATN1	-6.43718934247520000e-04
C12orf57	-1.043247293198990000e-04
PTPN6	9.13542022936440000e-04
LPCAT3	7.895892353263960000e-04
NT5DC3	4.41466405051020000e-04
NANOG	4.88581204079817000e-03
SUDS3	5.752303344951720000e-04
GOLT1B	-3.037277948073550000e-04
LDHB	8.040647758250590000e-04
PRKAB1	1.93575997049055e-05
CMAS	5.871918034850230000e-04
HCFC2	-1.27892161035471000e-03
ST8SIA1	-1.32338276487396000e-03
C2CD5	4.870655419139270000e-04
RAB35	1.874622901922820000e-04
PHC1	2.66269822943437000e-03
COX6A1	1.138404860778760000e-04
RFX4	-2.7271260979651000e-03
RIC8B	6.70769429730390000e-04
SRSF9	-1.264466197992430000e-04
FGFR1OP2	-2.177392717022770000e-04
COL12A1	-1.59467107263052000e-03
TDP2	6.354493949828690000e-04
DSE	4.581767224444730000e-04
RWDD1	2.68194847583193e-05
TMEM14C	-2.629861414760000e-04
PAK1IP1	1.56349641820891000e-03
GCNT2	1.37562068044062000e-03
SMIM8	2.13359741201691e-05
NEDD9	-2.13609467794026000e-03
CEP85L	4.841705312313790000e-04
ASF1A	3.082962680246130000e-04
MCM9	7.846379486352210000e-04
FAM184A	-7.372211949646340000e-04
RNGTT	4.375972643288040000e-04
MAN1A1	-3.24063644629224000e-03
SERINC1	-1.42738112669839000e-03
HDDC2	2.356753581595010000e-04
TPD52L1	-1.72973923249821000e-03
HINT3	-6.513098105444880000e-04
NCOA7	-3.503154032458370000e-04
RIPOR2	1.99446389918051000e-03
SASH1	6.13881562582030000e-04
UST	1.15916245616186000e-03
FBXO5	6.054963860444430000e-04
MTRF1L	3.79300888080840000e-04
PPARD	2.27789477781780000e-04
FANCE	6.600311280783720000e-04
TULP1	7.940407850484850000e-04
MAPK14	-1.458172921104650000e-04
KCTD20	-5.505563943478570000e-04
STK38	-6.730182684197070000e-04
SRSF3	4.847269921675910000e-04
SOD2	5.2401411376980000e-04
MRPL18	5.927585425038860000e-04
MCM3	1.42065423877961000e-03
RNF8	3.818705866518330000e-04
PHACTR1	5.528032860701920000e-04
MDGA1	-1.67362497941176000e-03
ICK	-1.234142306769770000e-04
FBXO9	-2.14256494907430000e-04
CD83	7.897591239366720000e-04
MDN1	1.25572298109244000e-03
SAYSD1	2.99593453924406e-05
BMP5	-4.11486153517744000e-03
BACH2	-1.42945873196578000e-03
RBM24	-3.1574428226037000e-03
CAP2	-1.61755987025141000e-03
ZNF451	3.060509500637890000e-04
BAG2	1.34827011281345000e-03
RAB23	-6.95048928354216e-05
GPR63	1.51716177582961000e-03
KHDRBS2	4.825881980242870000e-04
FBXL4	-3.105635053259190000e-04
CCNC	5.173277563784560000e-04
E2F3	6.078850300108430000e-04
PTP4A1	-4.490658116680520000e-04
ASCC3	7.069813968362560000e-04
BVES	-6.347174631060060000e-04
COL9A1	4.671114182034620000e-04
MED23	-5.805683988806330000e-04
WASF1	-5.274074562170010000e-04
ALDH5A1	-4.000675933797240000e-04
CRYBG1	3.39580608296361000e-03
ACOT13	6.407602890335350000e-04
SMAP1	-2.50442688596009e-05
RPS12	-3.22078291977259e-05
C6orf62	-1.82482141894811e-05
GMNN	1.10312720566756000e-03
EYA4	-3.23459300935003000e-03
SOBP	3.493978422483470000e-04
SNX3	-4.140431078959820000e-04
HBS1L	4.004464804383930000e-04
TRIM38	-5.946118166512650000e-04
PEX7	5.282628939044430000e-04
ZBTB24	1.41975636791672000e-03
FIG4	6.561855451198120000e-04
PERP	-1.17178778843449000e-03
ARFGEF3	2.33430391648485000e-03
SLC16A10	1.35529254484512000e-03
HECA	-3.819162331445430000e-04
ADGRG6	-1.45096883913223000e-03
PHACTR2	-1.58732537113353e-05
EPM2A	8.46895229712290000e-04
SLC39A7	-4.765792212299040000e-04
PHF1	-4.401081721773090000e-04
CUTA	3.160297549365440000e-04
QKI	1.173812878002430000e-04
C6orf118	-5.154073926172530000e-04
PDE10A	-2.53316944631046000e-03
MDFI	-1.31669122409836000e-03
TFEB	1.40016345233737000e-03
SMOC2	3.146086600229750000e-04
CCND3	-1.27727793426233e-05
BYSL	6.694418261702850000e-04
FAM120B	-6.119288547040620000e-04
TBP	3.158368871735850000e-04
BICRAL	9.320693234562150000e-04
PPP2R5D	1.747767419965580000e-04
MRPL2	4.018189558746040000e-04
PTK7	-5.785282542128370000e-04
SRF	2.785081491249520000e-04
CUL9	-8.98747970999760000e-04
DNPH1	-7.61582759269187e-05
DUSP22	-1.914966189437250000e-04
EXOC2	1.05651527433465000e-03
COX7A2	-1.606468635299430000e-04
TMEM30A	-4.164187171694590000e-04
GMDS	1.11427494604645000e-03
SENP6	1.378716973742320000e-04
VEGFA	-1.44831699101311000e-03
PRPF4B	3.58367337254160000e-04
TTK	1.26540982701125000e-03
SLC29A1	2.05811316715333000e-03
BTN2A1	-6.704769387111760000e-04
LAMA4	-1.51821324374354000e-03
TENT5A	-1.28234984690186000e-03
FBRSL1	7.63604137269957e-05
ENPP5	1.89356169501988000e-03
PRSS16	1.28131307354507000e-03
MEP1A	-1.98922221950998000e-03
ERBIN	-4.495819498287050000e-04
PCDHB2	-1.649689368331140000e-04
HARS2	-2.38958633447930000e-04
NUDT12	2.597929443487040000e-04
CEP72	8.516193060755730000e-04
MAN2A1	5.129664317037780000e-04
SEMA5A	-2.33018011251618000e-03
C7	-7.477507197127050000e-04
TENT4A	-8.42742019825654e-05
GHR	-2.76204420723939000e-03
HMGCS1	7.788881785639050000e-04
DAP	-1.14870672788757000e-03
NME5	-1.40075192191552000e-03
BRD8	-7.05614586327333e-06
KIF20A	2.711073968263640000e-04
NNT	-6.344589339210790000e-04
MRPS30	9.519164518398070000e-04
HSPA9	7.9900704362730000e-04
MRPS27	8.610796109113580000e-04
PFDN1	-4.695139761672950000e-04
HBEGF	-1.54504455855952000e-03
LOX	-3.42910260489296000e-03
APBB3	-1.18554405595913000e-03
TMCO6	4.891787844396760000e-04
SPARC	-2.90888531876265000e-03
IK	-2.410824961421850000e-04
HMGCR	6.764898756869590000e-04
COL4A3BP	1.70141801021610000e-04
FAF2	-6.65429039524761e-05
HAND1	-5.44884397608764000e-03
PCDHB5	1.23639823559680000e-04
CLK4	-1.278195233460550000e-04
PCDHB15	1.04043759243483000e-03
HAVCR1	-2.33700965502611000e-03
